description	bettype	bet_kumiban	betcnt	hitcnt	betamt	hitamt	incomeamt	hitrate	incomerate	daily_betamt	daily_hitamt	daily_incomeamt
0008	3F	136	3061	485	306100	232290	-73810	0.16	0.76	541	411	-130
0008	3F	145	1546	266	154600	114380	-40220	0.17	0.74	273	202	-71
0008	3F	146	1064	160	106400	77630	-28770	0.15	0.73	188	137	-51
0008	3F	156	333	68	33300	34990	1690	0.20	1.05	58	61	3
0008	3F	234	223	38	22300	16290	-6010	0.17	0.73	39	28	-11
0008	3F	235	121	20	12100	6810	-5290	0.17	0.56	21	12	-9
0008	3F	236	132	24	13200	14230	1030	0.18	1.08	23	25	2
0008	3F	245	58	4	5800	1160	-4640	0.07	0.20	10	2	-8
0008	3F	246	46	6	4600	3760	-840	0.13	0.82	8	6	-2
0008	3F	256	40	3	4000	980	-3020	0.08	0.25	7	1	-6
0008	3T	123	7020	864	702000	578840	-123160	0.12	0.82	1242	1024	-218
0008	3T	124	17320	1445	1732000	1306650	-425350	0.08	0.75	3065	2312	-753
0008	3T	125	5449	398	544900	455830	-89070	0.07	0.84	964	806	-158
0008	3T	126	5979	351	597900	532210	-65690	0.06	0.89	1058	941	-117
0008	3T	132	138	12	13800	7620	-6180	0.09	0.55	24	13	-11
0008	3T	134	4662	447	466200	380920	-85280	0.10	0.82	825	674	-151
0008	3T	135	3341	276	334100	260460	-73640	0.08	0.78	591	460	-131
0008	3T	136	3043	215	304300	254190	-50110	0.07	0.84	538	449	-89
0008	3T	142	106	4	10600	3920	-6680	0.04	0.37	18	6	-12
0008	3T	143	220	11	22000	9850	-12150	0.05	0.45	38	17	-21
0008	3T	145	1475	95	147500	115330	-32170	0.06	0.78	261	204	-57
0008	3T	146	1031	58	103100	70620	-32480	0.06	0.68	182	124	-58
0008	3T	152	38	3	3800	3350	-450	0.08	0.88	6	5	-1
0008	3T	153	60	3	6000	2880	-3120	0.05	0.48	10	5	-5
0008	3T	154	71	1	7100	1330	-5770	0.01	0.19	12	2	-10
0008	3T	156	327	21	32700	37870	5170	0.06	1.16	57	67	10
0008	3T	162	2	0	200	0	-200	0.00	0.00	0	0	0
0008	3T	163	18	1	1800	1420	-380	0.06	0.79	3	2	-1
0008	3T	164	33	0	3300	0	-3300	0.00	0.00	5	0	-5
0008	3T	165	6	0	600	0	-600	0.00	0.00	1	0	-1
0008	3T	213	8	0	800	0	-800	0.00	0.00	1	0	-1
0008	3T	214	14	1	1400	890	-510	0.07	0.64	2	1	-1
0008	3T	215	5	0	500	0	-500	0.00	0.00	0	0	0
0008	3T	216	23	3	2300	13400	11100	0.13	5.83	4	23	19
0008	3T	234	219	10	21900	13540	-8360	0.05	0.62	38	23	-15
0008	3T	235	109	5	10900	3270	-7630	0.05	0.30	19	5	-14
0008	3T	236	129	8	12900	15270	2370	0.06	1.18	22	27	5
0008	3T	243	4	0	400	0	-400	0.00	0.00	0	0	0
0008	3T	245	49	1	4900	1420	-3480	0.02	0.29	8	2	-6
0008	3T	246	45	0	4500	0	-4500	0.00	0.00	7	0	-7
0008	3T	253	12	0	1200	0	-1200	0.00	0.00	2	0	-2
0008	3T	254	9	0	900	0	-900	0.00	0.00	1	0	-1
0008	3T	256	37	1	3700	730	-2970	0.03	0.20	6	1	-5
0008	3T	263	3	0	300	0	-300	0.00	0.00	0	0	0
0008	3T	264	1	0	100	0	-100	0.00	0.00	0	0	0
0008	3T	265	3	0	300	0	-300	0.00	0.00	0	0	0
0002	1T	1	62436	36957	6243600	5737110	-506490	0.59	0.92	11050	10154	-896
0002	1T	2	7917	2876	791700	704560	-87140	0.36	0.89	1401	1247	-154
0002	2F	12	35594	11687	3559400	3025610	-533790	0.33	0.85	6299	5355	-944
0002	2F	13	14760	4615	1476000	1189940	-286060	0.31	0.81	2612	2106	-506
0002	2F	14	7713	2170	771300	603560	-167740	0.28	0.78	1365	1068	-297
0002	2F	15	2757	543	275700	217130	-58570	0.20	0.79	487	384	-103
0002	2F	16	1456	283	145600	137410	-8190	0.19	0.94	257	243	-14
0002	2F	23	272	70	27200	23820	-3380	0.26	0.88	48	42	-6
0002	2F	24	407	78	40700	29010	-11690	0.19	0.71	72	51	-21
0002	2F	25	582	75	58200	34480	-23720	0.13	0.59	103	61	-42
0002	2F	26	531	85	53100	45270	-7830	0.16	0.85	93	80	-13
0002	2T	12	33882	8621	3388200	2767760	-620440	0.25	0.82	5996	4898	-1098
0002	2T	13	14760	3416	1476000	1165960	-310040	0.23	0.79	2612	2063	-549
0002	2T	14	7713	1592	771300	611050	-160250	0.21	0.79	1365	1081	-284
0002	2T	15	2757	380	275700	214400	-61300	0.14	0.78	487	379	-108
0002	2T	16	1456	203	145600	152570	6970	0.14	1.05	257	270	13
0002	2T	21	1712	182	171200	162770	-8430	0.11	0.95	303	288	-15
0002	2T	23	272	41	27200	22290	-4910	0.15	0.82	48	39	-9
0002	2T	24	407	41	40700	24340	-16360	0.10	0.60	72	43	-29
0002	2T	25	582	44	58200	29720	-28480	0.08	0.51	103	52	-51
0002	2T	26	531	51	53100	42000	-11100	0.10	0.79	93	74	-19
0002	3F	123	7683	1948	768300	618100	-150200	0.25	0.80	1359	1093	-266
0002	3F	124	13822	2885	1382200	1025500	-356700	0.21	0.74	2446	1815	-631
0002	3F	125	7213	1144	721300	550360	-170940	0.16	0.76	1276	974	-302
0002	3F	126	6616	895	661600	546530	-115070	0.14	0.83	1170	967	-203
0002	3F	134	4560	1036	456000	361720	-94280	0.23	0.79	807	640	-167
0002	3F	135	3866	699	386600	280450	-106150	0.18	0.73	684	496	-188
0002	3F	136	3889	570	388900	311420	-77480	0.15	0.80	688	551	-137
0002	3F	145	1935	356	193500	159270	-34230	0.18	0.82	342	281	-61
0002	3F	146	1335	190	133500	116340	-17160	0.14	0.87	236	205	-31
0002	3F	156	698	93	69800	58350	-11450	0.13	0.84	123	103	-20
0002	3F	234	62	12	6200	4720	-1480	0.19	0.76	10	8	-2
0002	3F	235	78	13	7800	4730	-3070	0.17	0.61	13	8	-5
0002	3F	236	96	8	9600	5250	-4350	0.08	0.55	16	9	-7
0002	3F	245	101	10	10100	4660	-5440	0.10	0.46	17	8	-9
0002	3F	246	108	12	10800	8710	-2090	0.11	0.81	19	15	-4
0002	3F	256	170	20	17000	13430	-3570	0.12	0.79	30	23	-7
0002	3T	123	7483	854	748300	622360	-125940	0.11	0.83	1324	1101	-223
0002	3T	124	13449	1200	1344900	984000	-360900	0.09	0.73	2380	1741	-639
0002	3T	125	6778	502	677800	578130	-99670	0.07	0.85	1199	1023	-176
0002	3T	126	5681	351	568100	510880	-57220	0.06	0.90	1005	904	-101
0002	3T	132	141	14	14100	12000	-2100	0.10	0.85	24	21	-3
0002	3T	134	4274	440	427400	359400	-68000	0.10	0.84	756	636	-120
0002	3T	135	3797	295	379700	273510	-106190	0.08	0.72	672	484	-188
0002	3T	136	3861	248	386100	320250	-65850	0.06	0.83	683	566	-117
0002	3T	142	98	10	9800	8780	-1020	0.10	0.90	17	15	-2
0002	3T	143	286	19	28600	26720	-1880	0.07	0.93	50	47	-3
0002	3T	145	1928	117	192800	157900	-34900	0.06	0.82	341	279	-62
0002	3T	146	1310	82	131000	119180	-11820	0.06	0.91	231	210	-21
0002	3T	152	11	1	1100	880	-220	0.09	0.80	1	1	0
0002	3T	153	69	3	6900	7390	490	0.04	1.07	12	13	1
0002	3T	154	7	0	700	0	-700	0.00	0.00	1	0	-1
0002	3T	156	642	32	64200	50000	-14200	0.05	0.78	113	88	-25
0002	3T	162	9	1	900	3000	2100	0.11	3.33	1	5	4
0002	3T	163	28	0	2800	0	-2800	0.00	0.00	4	0	-4
0002	3T	164	25	2	2500	3240	740	0.08	1.30	4	5	1
0002	3T	165	56	2	5600	4360	-1240	0.04	0.78	9	7	-2
0002	3T	213	58	5	5800	6490	690	0.09	1.12	10	11	1
0002	3T	214	272	12	27200	23370	-3830	0.04	0.86	48	41	-7
0002	3T	215	420	11	42000	27610	-14390	0.03	0.66	74	48	-26
0002	3T	216	926	36	92600	119460	26860	0.04	1.29	163	211	48
0002	3T	231	1	0	100	0	-100	0.00	0.00	0	0	0
0002	3T	234	62	4	6200	4880	-1320	0.06	0.79	10	8	-2
0002	3T	235	71	4	7100	2930	-4170	0.06	0.41	12	5	-7
0002	3T	236	96	2	9600	2880	-6720	0.02	0.30	16	5	-11
0002	3T	241	3	0	300	0	-300	0.00	0.00	0	0	0
0002	3T	245	100	2	10000	2320	-7680	0.02	0.23	17	4	-13
0002	3T	246	106	7	10600	8640	-1960	0.07	0.82	18	15	-3
0002	3T	251	4	0	400	0	-400	0.00	0.00	0	0	0
0002	3T	253	7	0	700	0	-700	0.00	0.00	1	0	-1
0002	3T	254	1	0	100	0	-100	0.00	0.00	0	0	0
0002	3T	256	164	5	16400	9910	-6490	0.03	0.60	29	17	-12
0002	3T	264	2	0	200	0	-200	0.00	0.00	0	0	0
0002	3T	265	6	1	600	4810	4210	0.17	8.02	1	8	7
0013	1T	1	61738	36075	6173800	5754100	-419700	0.58	0.93	10927	10184	-743
0013	1T	2	6952	2254	695200	667720	-27480	0.32	0.96	1230	1181	-49
0013	2F	12	26941	8276	2694100	2333330	-360770	0.31	0.87	4768	4129	-639
0013	2F	13	14421	3608	1442100	1198460	-243640	0.25	0.83	2552	2121	-431
0013	2F	14	9157	1965	915700	772620	-143080	0.21	0.84	1620	1367	-253
0013	2F	15	3363	501	336300	283170	-53130	0.15	0.84	595	501	-94
0013	2F	16	1898	259	189800	185690	-4110	0.14	0.98	335	328	-7
0013	2F	23	1402	205	140200	128840	-11360	0.15	0.92	248	228	-20
0013	2F	24	787	119	78700	84340	5640	0.15	1.07	139	149	10
0013	2F	25	574	72	57400	55510	-1890	0.13	0.97	101	98	-3
0013	2F	26	436	46	43600	29360	-14240	0.11	0.67	77	51	-26
0013	2T	12	24949	5851	2494900	2092660	-402240	0.23	0.84	4415	3703	-712
0013	2T	13	14421	2762	1442100	1177270	-264830	0.19	0.82	2552	2083	-469
0013	2T	14	9157	1506	915700	776400	-139300	0.16	0.85	1620	1374	-246
0013	2T	15	3363	375	336300	287980	-48320	0.11	0.86	595	509	-86
0013	2T	16	1898	182	189800	192660	2860	0.10	1.02	335	340	5
0013	2T	21	1992	266	199200	201800	2600	0.13	1.01	352	357	5
0013	2T	23	1402	119	140200	124170	-16030	0.08	0.89	248	219	-29
0013	2T	24	787	78	78700	74620	-4080	0.10	0.95	139	132	-7
0013	2T	25	574	45	57400	68490	11090	0.08	1.19	101	121	20
0013	2T	26	436	30	43600	33310	-10290	0.07	0.76	77	58	-19
0013	3F	123	11562	2395	1156200	947440	-208760	0.21	0.82	2046	1676	-370
0013	3F	124	9352	1685	935200	757280	-177920	0.18	0.81	1655	1340	-315
0013	3F	125	5195	639	519500	381510	-137990	0.12	0.73	919	675	-244
0013	3F	126	3819	411	381900	324210	-57690	0.11	0.85	675	573	-102
0013	3F	134	5947	915	594700	501000	-93700	0.15	0.84	1052	886	-166
0013	3F	135	3171	381	317100	261040	-56060	0.12	0.82	561	462	-99
0013	3F	136	2289	253	228900	193030	-35870	0.11	0.84	405	341	-64
0013	3F	145	2010	220	201000	185130	-15870	0.11	0.92	355	327	-28
0013	3F	146	1445	119	144500	122100	-22400	0.08	0.84	255	216	-39
0013	3F	156	695	55	69500	71930	2430	0.08	1.03	123	127	4
0013	3F	234	496	56	49600	35370	-14230	0.11	0.71	87	62	-25
0013	3F	235	395	38	39500	26410	-13090	0.10	0.67	69	46	-23
0013	3F	236	291	18	29100	21470	-7630	0.06	0.74	51	38	-13
0013	3F	245	231	18	23100	14760	-8340	0.08	0.64	40	26	-14
0013	3F	246	184	13	18400	13610	-4790	0.07	0.74	32	24	-8
0013	3F	256	134	8	13400	5080	-8320	0.06	0.38	23	8	-15
0013	3T	123	7372	729	737200	656050	-81150	0.10	0.89	1304	1161	-143
0013	3T	124	6539	518	653900	569710	-84190	0.08	0.87	1157	1008	-149
0013	3T	125	3996	224	399600	308220	-91380	0.06	0.77	707	545	-162
0013	3T	126	2981	139	298100	244970	-53130	0.05	0.82	527	433	-94
0013	3T	132	3553	248	355300	341630	-13670	0.07	0.96	628	604	-24
0013	3T	134	3668	249	366800	313020	-53780	0.07	0.85	649	554	-95
0013	3T	135	2377	106	237700	157290	-80410	0.04	0.66	420	278	-142
0013	3T	136	1831	89	183100	141930	-41170	0.05	0.78	324	251	-73
0013	3T	142	2288	154	228800	195170	-33630	0.07	0.85	404	345	-59
0013	3T	143	2279	113	227900	210600	-17300	0.05	0.92	403	372	-31
0013	3T	145	1397	56	139700	90340	-49360	0.04	0.65	247	159	-88
0013	3T	146	1122	43	112200	113300	1100	0.04	1.01	198	200	2
0013	3T	152	753	20	75300	38810	-36490	0.03	0.52	133	68	-65
0013	3T	153	794	31	79400	73030	-6370	0.04	0.92	140	129	-11
0013	3T	154	613	17	61300	81820	20520	0.03	1.33	108	144	36
0013	3T	156	494	23	49400	84790	35390	0.05	1.72	87	150	63
0013	3T	162	415	15	41500	40320	-1180	0.04	0.97	73	71	-2
0013	3T	163	458	19	45800	40050	-5750	0.04	0.87	81	70	-11
0013	3T	164	323	7	32300	49740	17440	0.02	1.54	57	88	31
0013	3T	165	201	3	20100	31850	11750	0.01	1.58	35	56	21
0013	3T	213	473	24	47300	44440	-2860	0.05	0.94	83	78	-5
0013	3T	214	427	19	42700	51960	9260	0.04	1.22	75	91	16
0013	3T	215	362	13	36200	28370	-7830	0.04	0.78	64	50	-14
0013	3T	216	340	15	34000	54350	20350	0.04	1.60	60	96	36
0013	3T	231	164	5	16400	11500	-4900	0.03	0.70	29	20	-9
0013	3T	234	307	12	30700	21650	-9050	0.04	0.71	54	38	-16
0013	3T	235	258	8	25800	19240	-6560	0.03	0.75	45	34	-11
0013	3T	236	207	3	20700	6570	-14130	0.01	0.32	36	11	-25
0013	3T	241	98	1	9800	3630	-6170	0.01	0.37	17	6	-11
0013	3T	243	189	4	18900	9280	-9620	0.02	0.49	33	16	-17
0013	3T	245	138	2	13800	4570	-9230	0.01	0.33	24	8	-16
0013	3T	246	107	2	10700	8090	-2610	0.02	0.76	18	14	-4
0013	3T	251	84	2	8400	7980	-420	0.02	0.95	14	14	0
0013	3T	253	137	2	13700	6210	-7490	0.01	0.45	24	10	-14
0013	3T	254	93	1	9300	3200	-6100	0.01	0.34	16	5	-11
0013	3T	256	85	3	8500	4750	-3750	0.04	0.56	15	8	-7
0013	3T	261	83	0	8300	0	-8300	0.00	0.00	14	0	-14
0013	3T	263	84	1	8400	2150	-6250	0.01	0.26	14	3	-11
0013	3T	264	77	1	7700	7970	270	0.01	1.04	13	14	1
0013	3T	265	49	1	4900	1820	-3080	0.02	0.37	8	3	-5
0018	1T	1	63227	37386	6322700	5836140	-486560	0.59	0.92	11190	10329	-861
0018	1T	2	7846	2923	784600	711130	-73470	0.37	0.91	1388	1258	-130
0018	2F	12	35218	11713	3521800	2984140	-537660	0.33	0.85	6233	5281	-952
0018	2F	13	14654	4643	1465400	1178690	-286710	0.32	0.80	2593	2086	-507
0018	2F	14	8150	2335	815000	633120	-181880	0.29	0.78	1442	1120	-322
0018	2F	15	2271	512	227100	183200	-43900	0.23	0.81	401	324	-77
0018	2F	16	1454	297	145400	126160	-19240	0.20	0.87	257	223	-34
0018	2F	23	520	115	52000	43680	-8320	0.22	0.84	92	77	-15
0018	2F	24	457	75	45700	32450	-13250	0.16	0.71	80	57	-23
0018	2F	25	278	40	27800	20210	-7590	0.14	0.73	49	35	-14
0018	2F	26	421	60	42100	28420	-13680	0.14	0.68	74	50	-24
0018	2T	12	34693	8816	3469300	2824720	-644580	0.25	0.81	6140	4999	-1141
0018	2T	13	14654	3319	1465400	1132260	-333140	0.23	0.77	2593	2004	-589
0018	2T	14	8150	1690	815000	634310	-180690	0.21	0.78	1442	1122	-320
0018	2T	15	2271	359	227100	178480	-48620	0.16	0.79	401	315	-86
0018	2T	16	1454	215	145400	134510	-10890	0.15	0.93	257	238	-19
0018	2T	21	525	59	52500	50470	-2030	0.11	0.96	92	89	-3
0018	2T	23	520	63	52000	42910	-9090	0.12	0.83	92	75	-17
0018	2T	24	457	48	45700	30360	-15340	0.11	0.66	80	53	-27
0018	2T	25	278	23	27800	22450	-5350	0.08	0.81	49	39	-10
0018	2T	26	421	30	42100	22250	-19850	0.07	0.53	74	39	-35
0018	3F	123	8456	2223	845600	701440	-144160	0.26	0.83	1496	1241	-255
0018	3F	124	12970	2772	1297000	966730	-330270	0.21	0.75	2295	1711	-584
0018	3F	125	7312	1291	731200	586030	-145170	0.18	0.80	1294	1037	-257
0018	3F	126	4804	722	480400	413580	-66820	0.15	0.86	850	732	-118
0018	3F	134	4723	1057	472300	359570	-112730	0.22	0.76	835	636	-199
0018	3F	135	3662	647	366200	242610	-123590	0.18	0.66	648	429	-219
0018	3F	136	2540	368	254000	181690	-72310	0.14	0.72	449	321	-128
0018	3F	145	1661	286	166100	120800	-45300	0.17	0.73	293	213	-80
0018	3F	146	1052	161	105200	103490	-1710	0.15	0.98	186	183	-3
0018	3F	156	389	59	38900	37040	-1860	0.15	0.95	68	65	-3
0018	3F	234	128	25	12800	9890	-2910	0.20	0.77	22	17	-5
0018	3F	235	152	26	15200	9650	-5550	0.17	0.63	26	17	-9
0018	3F	236	145	23	14500	11500	-3000	0.16	0.79	25	20	-5
0018	3F	245	123	18	12300	7620	-4680	0.15	0.62	21	13	-8
0018	3F	246	109	14	10900	6810	-4090	0.13	0.62	19	12	-7
0018	3F	256	51	4	5100	1290	-3810	0.08	0.25	9	2	-7
0018	3T	123	8343	1007	834300	724050	-110250	0.12	0.87	1476	1281	-195
0018	3T	124	12816	1174	1281600	960250	-321350	0.09	0.75	2268	1699	-569
0018	3T	125	7090	521	709000	559270	-149730	0.07	0.79	1254	989	-265
0018	3T	126	4598	289	459800	432950	-26850	0.06	0.94	813	766	-47
0018	3T	132	99	8	9900	6300	-3600	0.08	0.64	17	11	-6
0018	3T	134	4389	414	438900	348380	-90520	0.09	0.79	776	616	-160
0018	3T	135	3595	263	359500	240540	-118960	0.07	0.67	636	425	-211
0018	3T	136	2529	152	252900	206100	-46800	0.06	0.81	447	364	-83
0018	3T	142	47	3	4700	3230	-1470	0.06	0.69	8	5	-3
0018	3T	143	334	18	33400	25690	-7710	0.05	0.77	59	45	-14
0018	3T	145	1606	95	160600	106560	-54040	0.06	0.66	284	188	-96
0018	3T	146	1000	62	100000	109050	9050	0.06	1.09	176	193	17
0018	3T	152	25	0	2500	0	-2500	0.00	0.00	4	0	-4
0018	3T	153	67	6	6700	6390	-310	0.09	0.95	11	11	0
0018	3T	154	55	7	5500	10160	4660	0.13	1.85	9	17	8
0018	3T	156	376	15	37600	26160	-11440	0.04	0.70	66	46	-20
0018	3T	162	2	0	200	0	-200	0.00	0.00	0	0	0
0018	3T	163	11	0	1100	0	-1100	0.00	0.00	1	0	-1
0018	3T	164	52	2	5200	3610	-1590	0.04	0.69	9	6	-3
0018	3T	165	13	2	1300	7800	6500	0.15	6.00	2	13	11
0018	3T	213	14	1	1400	4260	2860	0.07	3.04	2	7	5
0018	3T	214	107	4	10700	7390	-3310	0.04	0.69	18	13	-5
0018	3T	215	197	6	19700	17780	-1920	0.03	0.90	34	31	-3
0018	3T	216	204	7	20400	21350	950	0.03	1.05	36	37	1
0018	3T	234	108	7	10800	11920	1120	0.06	1.10	19	21	2
0018	3T	235	150	9	15000	15350	350	0.06	1.02	26	27	1
0018	3T	236	145	9	14500	10700	-3800	0.06	0.74	25	18	-7
0018	3T	243	20	0	2000	0	-2000	0.00	0.00	3	0	-3
0018	3T	245	123	5	12300	6270	-6030	0.04	0.51	21	11	-10
0018	3T	246	101	3	10100	5510	-4590	0.03	0.55	17	9	-8
0018	3T	253	2	0	200	0	-200	0.00	0.00	0	0	0
0018	3T	256	49	1	4900	1450	-3450	0.02	0.30	8	2	-6
0018	3T	264	8	1	800	900	100	0.13	1.13	1	1	0
0018	3T	265	2	0	200	0	-200	0.00	0.00	0	0	0
0009	1T	1	63023	37223	6302300	5807420	-494880	0.59	0.92	11154	10278	-876
0009	1T	2	8189	2974	818900	734410	-84490	0.36	0.90	1449	1299	-150
0009	2F	12	31796	10743	3179600	2684390	-495210	0.34	0.84	5627	4751	-876
0009	2F	13	16730	5122	1673000	1336810	-336190	0.31	0.80	2961	2366	-595
0009	2F	14	8948	2508	894800	703410	-191390	0.28	0.79	1583	1244	-339
0009	2F	15	2098	481	209800	179270	-30530	0.23	0.85	371	317	-54
0009	2F	16	1553	319	155300	147330	-7970	0.21	0.95	274	260	-14
0009	2F	23	841	185	84100	73100	-11000	0.22	0.87	148	129	-19
0009	2F	24	464	90	46400	38820	-7580	0.19	0.84	82	68	-14
0009	2F	25	270	30	27000	13330	-13670	0.11	0.49	47	23	-24
0009	2F	26	314	50	31400	22240	-9160	0.16	0.71	55	39	-16
0009	2T	12	31612	8126	3161200	2593720	-567480	0.26	0.82	5595	4590	-1005
0009	2T	13	16730	3749	1673000	1297390	-375610	0.22	0.78	2961	2296	-665
0009	2T	14	8948	1838	894800	711930	-182870	0.21	0.80	1583	1260	-323
0009	2T	15	2098	349	209800	185060	-24740	0.17	0.88	371	327	-44
0009	2T	16	1553	232	155300	158430	3130	0.15	1.02	274	280	6
0009	2T	21	184	20	18400	17460	-940	0.11	0.95	32	30	-2
0009	2T	23	841	100	84100	59700	-24400	0.12	0.71	148	105	-43
0009	2T	24	464	48	46400	36720	-9680	0.10	0.79	82	64	-18
0009	2T	25	270	21	27000	16800	-10200	0.08	0.62	47	29	-18
0009	2T	26	314	27	31400	20300	-11100	0.09	0.65	55	35	-20
0009	3F	123	5186	1521	518600	432770	-85830	0.29	0.83	917	765	-152
0009	3F	124	11358	2492	1135800	855950	-279850	0.22	0.75	2010	1514	-496
0009	3F	125	6445	1159	644500	502680	-141820	0.18	0.78	1140	889	-251
0009	3F	126	7626	996	762600	680720	-81880	0.13	0.89	1349	1204	-145
0009	3F	134	5016	1099	501600	387540	-114060	0.22	0.77	887	685	-202
0009	3F	135	3889	699	388900	281250	-107650	0.18	0.72	688	497	-191
0009	3F	136	4203	563	420300	321930	-98370	0.13	0.77	743	569	-174
0009	3F	145	1832	311	183200	130890	-52310	0.17	0.71	324	231	-93
0009	3F	146	1383	188	138300	111630	-26670	0.14	0.81	244	197	-47
0009	3F	156	293	51	29300	24350	-4950	0.17	0.83	51	43	-8
0009	3F	234	170	26	17000	8950	-8050	0.15	0.53	30	15	-15
0009	3F	235	236	45	23600	21680	-1920	0.19	0.92	41	38	-3
0009	3F	236	262	34	26200	22890	-3310	0.13	0.87	46	40	-6
0009	3F	245	124	13	12400	4570	-7830	0.10	0.37	21	8	-13
0009	3F	246	94	9	9400	11800	2400	0.10	1.26	16	20	4
0009	3F	256	36	5	3600	2930	-670	0.14	0.81	6	5	-1
0009	3T	123	5136	681	513600	439270	-74330	0.13	0.86	909	777	-132
0009	3T	124	11286	1069	1128600	866660	-261940	0.09	0.77	1997	1533	-464
0009	3T	125	6388	486	638800	516530	-122270	0.08	0.81	1130	914	-216
0009	3T	126	7542	429	754200	695000	-59200	0.06	0.92	1334	1230	-104
0009	3T	132	42	3	4200	1740	-2460	0.07	0.41	7	3	-4
0009	3T	134	4921	480	492100	412330	-79770	0.10	0.84	870	729	-141
0009	3T	135	3838	287	383800	292160	-91640	0.07	0.76	679	517	-162
0009	3T	136	4192	249	419200	338450	-80750	0.06	0.81	741	599	-142
0009	3T	142	22	0	2200	0	-2200	0.00	0.00	3	0	-3
0009	3T	143	95	7	9500	8490	-1010	0.07	0.89	16	15	-1
0009	3T	145	1779	106	177900	122090	-55810	0.06	0.69	314	216	-98
0009	3T	146	1340	72	134000	102410	-31590	0.05	0.76	237	181	-56
0009	3T	152	18	0	1800	0	-1800	0.00	0.00	3	0	-3
0009	3T	153	51	3	5100	3520	-1580	0.06	0.69	9	6	-3
0009	3T	154	53	6	5300	10110	4810	0.11	1.91	9	17	8
0009	3T	156	287	19	28700	32080	3380	0.07	1.12	50	56	6
0009	3T	163	11	0	1100	0	-1100	0.00	0.00	1	0	-1
0009	3T	164	43	1	4300	1260	-3040	0.02	0.29	7	2	-5
0009	3T	165	6	1	600	3550	2950	0.17	5.92	1	6	5
0009	3T	213	8	1	800	2190	1390	0.13	2.74	1	3	2
0009	3T	214	50	1	5000	890	-4110	0.02	0.18	8	1	-7
0009	3T	215	39	0	3900	0	-3900	0.00	0.00	6	0	-6
0009	3T	216	84	3	8400	22710	14310	0.04	2.70	14	40	26
0009	3T	234	168	5	16800	6120	-10680	0.03	0.36	29	10	-19
0009	3T	235	232	12	23200	22100	-1100	0.05	0.95	41	39	-2
0009	3T	236	260	12	26000	22900	-3100	0.05	0.88	46	40	-6
0009	3T	243	2	0	200	0	-200	0.00	0.00	0	0	0
0009	3T	245	123	4	12300	5890	-6410	0.03	0.48	21	10	-11
0009	3T	246	94	3	9400	37160	27760	0.03	3.95	16	65	49
0009	3T	253	4	1	400	1100	700	0.25	2.75	0	1	1
0009	3T	254	1	0	100	0	-100	0.00	0.00	0	0	0
0009	3T	256	36	0	3600	0	-3600	0.00	0.00	6	0	-6
0009	3T	263	2	0	200	0	-200	0.00	0.00	0	0	0
0003	1T	1	64293	37127	6429300	5975460	-453840	0.58	0.93	11379	10576	-803
0003	1T	2	6222	2053	622200	602750	-19450	0.33	0.97	1101	1066	-35
0003	2F	12	27173	8333	2717300	2356420	-360880	0.31	0.87	4809	4170	-639
0003	2F	13	15757	4034	1575700	1345680	-230020	0.26	0.85	2788	2381	-407
0003	2F	14	9381	2030	938100	756890	-181210	0.22	0.81	1660	1339	-321
0003	2F	15	3590	547	359000	319210	-39790	0.15	0.89	635	564	-71
0003	2F	16	1823	265	182300	164880	-17420	0.15	0.90	322	291	-31
0003	2F	23	1189	169	118900	100950	-17950	0.14	0.85	210	178	-32
0003	2F	24	669	110	66900	56200	-10700	0.16	0.84	118	99	-19
0003	2F	25	474	47	47400	33890	-13510	0.10	0.71	83	59	-24
0003	2F	26	343	46	34300	28260	-6040	0.13	0.82	60	50	-10
0003	2T	12	25196	5877	2519600	2094290	-425310	0.23	0.83	4459	3706	-753
0003	2T	13	15757	3096	1575700	1322510	-253190	0.20	0.84	2788	2340	-448
0003	2T	14	9381	1526	938100	743410	-194690	0.16	0.79	1660	1315	-345
0003	2T	15	3590	402	359000	313650	-45350	0.11	0.87	635	555	-80
0003	2T	16	1823	190	182300	162750	-19550	0.10	0.89	322	288	-34
0003	2T	21	1977	259	197700	196420	-1280	0.13	0.99	349	347	-2
0003	2T	23	1189	100	118900	111170	-7730	0.08	0.93	210	196	-14
0003	2T	24	669	73	66900	63180	-3720	0.11	0.94	118	111	-7
0003	2T	25	474	31	47400	38460	-8940	0.07	0.81	83	68	-15
0003	2T	26	343	30	34300	29680	-4620	0.09	0.87	60	52	-8
0003	3F	123	11670	2449	1167000	960490	-206510	0.21	0.82	2065	1699	-366
0003	3F	124	9405	1685	940500	729180	-211320	0.18	0.78	1664	1290	-374
0003	3F	125	5400	717	540000	447360	-92640	0.13	0.83	955	791	-164
0003	3F	126	4028	448	402800	370800	-32000	0.11	0.92	712	656	-56
0003	3F	134	6301	1034	630100	522570	-107530	0.16	0.83	1115	924	-191
0003	3F	135	3407	405	340700	237180	-103520	0.12	0.70	603	419	-184
0003	3F	136	2606	279	260600	191490	-69110	0.11	0.73	461	338	-123
0003	3F	145	2096	208	209600	156380	-53220	0.10	0.75	370	276	-94
0003	3F	146	1443	139	144300	112890	-31410	0.10	0.78	255	199	-56
0003	3F	156	732	58	73200	62720	-10480	0.08	0.86	129	111	-18
0003	3F	234	407	56	40700	41210	510	0.14	1.01	72	72	0
